draw,terminal_wealth_ideal,terminal_wealth_constrained
7116,45927.73691505715,22939.18674977595
7117,4208.943345094172,5790.760638636301
7118,70932.22666989973,87315.6796225874
7119,113464.8128461095,42554.655055939525
7120,191272.70832919315,118555.44966581755
7121,278977.33877551695,59057.87106364302
7122,8943.408103445741,22993.60992941406
7123,4328131.935797666,3394451.96945254
7124,90800.83392859717,77014.44610634446
7125,961017.3248753761,158671.88066780343
7126,2297.2285614301313,3447.4645578733566
7127,380818.58798517287,140877.82736163004
7128,26622.421692360953,45496.53639480405
7129,13414.834170508413,9087.506666529152
7130,403211.5307441026,69508.07817421368
7131,30848.805853555572,18229.36154164553
7132,239745.670896758,81281.82670119265
7133,980509.9417504196,1390216.623356831
7134,370073.5877992498,106864.97941896765
7135,21026.349579168505,12354.224367560184
7136,16357.854449840688,28238.19536682863
7137,10940.874292154867,9814.542913769517
7138,156847.82208920273,59778.823128558666
7139,214820.14312947768,349829.538672358
7140,230950.14136894917,59964.47682159284
7141,75479.7655802906,31801.017423071542
7142,1475518.7976540094,492041.51487333555
7143,2268852.700357861,564140.8581840221
7144,124370.28372854728,24378.621604340617
7145,1459.1902611061644,2626.306999667359
7146,74434.77599365417,37804.757302738755
7147,237350.06656248437,132096.8408930801
7148,87409.64675693634,52749.29026684522
7149,39342.949603522604,109416.8685229262
7150,38855.102227317824,26339.61903399258
7151,11322.459693712735,11535.81239182887
7152,43441.16585851546,26892.072966559957
7153,5871.1412753361465,4192.436545164451
7154,12364.004229961267,18162.971355781956
7155,9302.786451081109,10793.273628098405
7156,203595.5648259752,225610.5122664741
7157,24915.243382306646,32838.17219273721
7158,96553.04361341993,64553.971995618806
7159,95139.47555850432,20665.362053121687
7160,155274.99144806762,54796.31745361403
7161,91928.89486793494,97741.20502640872
7162,33620.01247027216,33833.260537333284
7163,695620.3538951018,256437.4033525818
7164,23793.35696297165,61009.69174654356
7165,383129.4944607625,76471.76335149398
7166,253982.898783183,441163.1716597183
7167,737847.513471185,169444.1262844122
7168,12604.991949470934,15038.91684983929
7169,351991.6226420247,200099.73770686614
7170,18740.555797831206,6567.099704315533
7171,472.57031239374135,1495.1721312048116
7172,21588.353095957005,39917.43440866869
7173,11111.050444484841,17426.669314609353
7174,21038.890334607735,6386.827911103892
7175,4187857.0979087506,1489564.338548134
7176,10455.431881517903,5637.514877127205
7177,512482.14456640213,206320.15618633002
7178,9852.814600633861,36945.976432261916
7179,49958.616407239344,29036.06464500309
7180,106271.64203147918,245558.65843983128
7181,135388.34453527507,56777.218407862296
7182,310780.6379376596,142410.97783949907
7183,104493.5850276902,145291.3336214457
7184,518300.6821723777,124905.98852571407
7185,194515.5133572409,136439.71445836214
7186,145989.78122974883,262577.51052187756
7187,18802.691364385893,19168.59875238981
7188,4737006.955229045,460164.73052778497
7189,28311.172464116065,11628.800359257515
7190,48341.784052766176,25488.339950844358
7191,271970.56957970554,279936.3524767115
7192,494907.1008854369,215966.01210764592
7193,139615.5696083853,167872.41354410365
7194,4151.532793196677,33426.72319740503
7195,23821.068570156316,34113.369452196726
7196,76527.33122803524,30463.270581218057
7197,2097.931359175297,12566.260317509035
7198,38994.632524349196,30727.727702973625
7199,6121058.99553897,479234.03094021895
7200,60102.76050362316,36153.16732140394
7201,6009.430331109651,16479.50939972121
7202,230821.46535249625,213662.14587861742
7203,3659.8397671496737,13152.852770805368
7204,272908.8463354902,44331.770773692275
7205,7017.315471948823,25905.71594513069
7206,52928.38525069205,66316.84982069988
7207,1120849.3883778783,536926.1458900386
7208,602220.4770388812,427388.66372616985
7209,1746509.8595172933,1941919.0062876404
7210,8470.970017158405,16895.461303165255
7211,141251.20351255615,17463.790940882223
7212,33357.469679847854,23597.36731483102
7213,586820.8959282443,401360.5319362429
7214,92139.62377237878,83021.79865867463
7215,8971.399273315286,8735.872692644785
7216,27678.29798284831,18622.95663130058
7217,121845.04586409811,95865.44621808786
7218,432276.2395827942,183761.68155909178
7219,1770319.4608165189,235288.74016184654
7220,24768.034198164416,10636.569250313974
7221,530284.3311737445,342510.7148744597
7222,9402.29879098599,40489.772606221806
7223,4276.81950719922,6928.408581773435
7224,351391.70873690967,91080.67446470175
7225,412893.9186134101,213446.6076020274
7226,37535.77749279381,27310.614268496025
7227,5199.9084731657895,6931.48904846624
7228,507300.1439377178,593799.5289330211
7229,12213.932149938226,12070.666704219222
7230,94684.07003666028,41702.12027178961
7231,986857.1750653386,273102.18481834454
7232,22172.698674222633,22780.859561275363
7233,3852626.0859802593,1534772.2427750619
7234,1899298.7117048926,528628.3388612639
7235,10823.094807885243,16369.10902538196
7236,31962.96264955419,19023.34399842944
7237,56094.837562919005,10490.816178556815
7238,42786.33569241849,21834.715585160593
7239,9371.229093914733,11495.789668435758
7240,20862.59400616969,10863.61129714859
7241,400512.5302635293,226662.1667767102
7242,5845.716553320214,9133.533371259324
7243,250937.41645357478,47569.65102525921
7244,6559.376019957075,4728.979643357154
7245,13330.948590147935,6040.647372338731
7246,14173.461826528419,14154.14471090551
7247,140240.20562145,185790.44392983316
7248,77594.42602131926,15178.175275041793
7249,29234.7302724202,29302.130438916818
7250,12135.348556207613,18825.911521595466
7251,457762.20029428625,556507.0296515457
7252,80025.49536798171,60852.24416197729
7253,381415.71177864465,62302.91696500043
7254,230686.85734724873,113075.34627131454
7255,22627.673389668085,14573.308803675265
7256,19499.183364957433,18131.792371832187
7257,1774221.6415659813,895294.3490125334
7258,1191849.8921955975,980497.2672350118
7259,16197.153102362692,3422.44917081675
7260,1576.0918408856514,7368.481515810749
7261,19122.680383153245,10312.726971080836
7262,65487.4091264379,51941.456407882135
7263,827195.9262096562,399598.29744348687
7264,22651.972794776386,56395.321896907255
7265,60163.87794371528,37346.20176934504
7266,45204.37185110737,61274.58665250443
7267,154129.74136824004,290938.60560805054
7268,92725.40347552573,31508.068425115638
7269,567351.0708775176,97896.67007838892
7270,34169.11180492616,31800.994718518497
7271,23308.93624595618,14779.430833276829
7272,4111102.4808863876,901120.6164399255
7273,92950.03065067202,89194.92612935843
7274,201359.5826717837,329021.83219948335
7275,12806.604625375763,9733.19441357973
7276,502694.8159467269,186408.92785007984
7277,58806.238868384826,17862.54557592125
7278,202571.75906947767,141325.96571349842
7279,388237.9323059019,172880.53600061272
7280,819297.3659801752,109276.14922776546
7281,10694.147201901773,9172.387955415905
7282,910676.4558632147,107654.34906673168
7283,47223.949088080306,36653.56384493576
7284,20788.72185597938,15623.240443572915
7285,6246.082369612294,10913.089711354345
7286,167051.09379151612,56479.83107410458
7287,6820995.474721744,847562.236733632
7288,5219.756013709327,10856.078155693864
7289,147059.61679087556,61236.75457413234
7290,28126.319245905328,22966.161689912202
7291,827602.1422530786,345084.1654043525
7292,2997475.2767047933,1288807.4334126825
7293,3573.222622945008,16144.8252990315
7294,3270.564392948041,11115.8138175695
7295,79889.69946639509,106567.77074974688
7296,983.9552179793383,1964.9654024750384
7297,74979.69438362929,8266.317555518965
7298,141788.25854810953,127212.64220548255
7299,16885.94328137566,8833.553705641556
7300,65813.88035312777,43749.43889154478
7301,44668.2983365641,41064.58004236781
7302,115990.89990509649,89048.94226784293
7303,55713.1802708984,122649.69013660932
7304,2578395.3913585017,418543.4086981485
7305,51766.00074513663,49065.030846245696
7306,918705.0430872731,1041829.3143960333
7307,220799.48147952574,53736.3166615775
7308,1476.111113439836,2146.5265050826943
7309,280386.0026788926,157196.37693352372
7310,658761.3089140744,220668.2663213043
7311,1187973.646808718,373809.8974463043
7312,136569.11250715706,104067.29033524598
7313,102812.94983573961,33755.17941224169
7314,31432.035788984093,23929.47527555075
7315,62008.312093133936,70486.11294070297
7316,150401.1893549092,313114.18797299603
7317,62932.0713911773,24315.197561748682
7318,199926.17951374638,378838.9533381023
7319,44504.53198133275,39481.429776520636
7320,10676.669231927252,28859.381140163103
7321,96344.29586931432,113703.33643484671
7322,2821136.2211168553,992425.5468614647
7323,33014.84437659542,30665.51485070085
7324,84370.37593608836,85646.85875868509
7325,5171.669366610958,11945.800537981742
7326,95139.94618487389,27938.96089845021
7327,882283.8191891263,1235172.8212913512
7328,2305.2793973916614,4727.845685193911
7329,15568.082967475562,21843.961651800375
7330,209283.35125855875,124367.24337661565
7331,24211.688834525343,13361.028651507806
7332,141728.38924675726,58885.32386583161
7333,43839.17823877417,11282.184159179162
7334,17539.224907743555,19163.733711570894
7335,11697.719860202527,70606.25059471179
7336,6296.746423654451,9459.926404248996
7337,668402.0871873952,214478.82035471514
7338,86215.42046820208,23175.021356931953
7339,39536.67831110723,26027.353302606036
7340,16140.587807053716,11412.95742370544
7341,2057461.0623115315,1011609.2678026856
7342,80679.946532482,153031.43252729625
7343,9899.403334498043,5377.772207734904
7344,127125.06202516524,115651.15550581503
7345,564256.8838162746,294059.58364179655
7346,29916.62550653569,16131.647758871937
7347,22217.832568087706,12892.404573610129
7348,99100.02648232091,121582.95842172038
7349,385681.9242306962,181274.5428073621
7350,225616.25556019435,110313.51398466759
7351,157889.38058215892,133085.67855799154
7352,41400.412165299655,43087.794499830154
7353,6286.376904379249,6020.9914179640355
7354,30741.10650760381,33797.690344047405
7355,568052.9146701529,39121.04657084696
7356,51633.96662944216,75515.0627680844
7357,22780.61648984566,26168.013506877483
7358,3023.5560468351664,7854.531829519803
7359,17371.553553838905,8498.095534260696
7360,113048.71108083583,97402.82274798813
7361,12196.451310107026,21000.74764303333
7362,7019.187585905204,9435.138296921023
7363,8378.668568506297,5620.970067296427
7364,108150.30079806394,97974.47415123844
7365,502944.4716415768,248225.50784527365
7366,27592.092683760347,67326.14371751396
7367,4669642.16251213,1882162.6073667307
7368,5064166.26672851,5497437.289808504
7369,31249.155852446023,43855.36442248321
7370,8684.253403596957,37619.99287584826
7371,7428.165605323975,20124.68267831116
7372,55653.10415063209,166537.2379402015
7373,31910.447824857605,32535.655592370505
7374,174754.24763742829,56051.942199936886
7375,5241.356763444642,14980.39488370396
7376,455753.3512781571,787879.5543331543
7377,72706.5236181055,31894.91974322929
7378,2240.8282816456117,7385.631246680585
7379,13021.809995140015,28444.216246021082
7380,251606.11361736731,959666.666588935
7381,301290.0586835741,270621.37634022324
7382,46691.98751869597,12926.349040248013
7383,26639.616671700514,43346.782983564466
7384,2018017.545403551,291200.6578687644
7385,18848.859138729465,31057.00637117721
7386,179965.17929833193,45886.13516130587
7387,15665.808254952653,8258.864954163133
7388,163807.30881188076,113438.1974467821
7389,169256.9742298628,245516.8066196761
7390,7054.230921441113,14328.794936219214
7391,930.6251213337014,3690.1336739286935
7392,7240692.311304924,1559504.7944639004
7393,162806.4732558095,194185.18455820112
7394,557838.1391816454,112396.53024662627
7395,1380783.3455246843,839860.9634437889
7396,6327.772338751239,14248.882349247422
7397,11769.4666778887,32862.36578427369
7398,185825.57312212375,34652.980508656765
7399,2975951.188320985,889415.7909735824
7400,53282.30881147105,105061.95827268097
7401,15768.241968024528,83147.87046166188
7402,5436.622442438524,12667.849350192511
7403,60392.72548048538,42197.29178889873
7404,5736.290392140781,5593.252017235371
7405,29546.07171820216,43961.232314229856
7406,909010.9260090068,378081.23158648546
7407,301298.48661129904,252634.56225820715
7408,17436.43180097677,30534.354657803764
7409,54136.94111986039,28887.67764409351
7410,238437.27923360074,72274.89614135001
7411,28943.591660237238,22172.98656548899
7412,1234471.6015597354,252025.46097537904
7413,22585607.38424525,7077838.40568887
7414,432179.21763132827,199045.74810974978
7415,73634.94535957393,25657.17434260125
7416,22886.052078614553,16493.21907109774
7417,54219.61273748681,10452.144971700533
7418,83047.65944769573,50936.92548855747
7419,58531.77688959245,68595.69409154488
7420,1841785.6934746574,115083.53376969778
7421,841153.8994977035,96159.43148875954
7422,80868.53144912125,69061.22944302022
7423,62950.55722573095,16666.583432862182
7424,3760.99424463372,3679.4825647736448
7425,125378.25098837497,144941.24850516304
7426,1571.4134154868807,2687.9402182601298
7427,3470.515733724478,15527.739111571338
7428,223096.7326521397,200348.19194945783
7429,1498.9057829096394,2164.5157449861676
7430,35689.63781915131,15665.250001789698
7431,17889.252570041823,14109.943457588686
7432,260843.91571130374,110339.95629349639
7433,3301.5875684841117,6127.37307639606
7434,62430.63124998285,20547.7277235959
7435,13767.493662962732,14562.280213504064
7436,19678.630249020633,14807.55194969969
7437,13126.377262021919,24864.348778849726
7438,360583.9520249089,130881.68318967745
7439,2677.5226786551884,3546.463030880064
7440,1003.3313018329225,2457.832130670398
7441,53327.3296478269,26205.208051067264
7442,455155.81593279017,562068.1786114839
7443,2164.2896063478756,4109.214842156849
7444,168103.7732461907,55077.066106610146
7445,212666.781626984,61102.82243791627
7446,36460.74405162122,11200.798898794794
7447,17180.9386428144,67404.50862202444
7448,136884.24504598306,31925.377962448685
7449,55510.38856043976,58097.718470435015
7450,6642.326216280618,20345.76274833682
7451,684513.2307130669,559409.5913232542
7452,17892.71465100902,10204.422687009219
7453,106828.49517472871,139955.66674287795
7454,3512.5204651148965,4898.029279569347
7455,9487.73367785679,5407.90429310846
7456,18859.947488405985,9996.599312535398
7457,65298.771968471374,24030.808459071744
7458,71950.91190423178,176392.9590829631
7459,11208.664325355818,13663.987260077136
7460,2468144.2596825077,1789529.8157457595
7461,74982.45659829098,180355.728813502
7462,29618.05880035425,60432.53749508741
7463,9919.977658804331,7904.634916295471
7464,15082.06039844743,23632.58090227834
7465,1358972.1267000558,161014.6004749833
7466,1141086.5293032834,145290.66723479272
7467,297520.44684261084,110179.47124469776
7468,230179.9575574288,142475.48341873268
7469,5908.482100577037,8249.225022805545
7470,23187.715520331738,26593.429700244254
7471,5487.037167052976,4047.4558813654858
7472,22530.504554493884,15403.504527954376
7473,1517.675355322215,6770.508679434567
7474,183610.7248845589,182296.97910434537
7475,168387.79892662677,132165.34613446434
7476,73429.63632688079,97207.92370368449
7477,14923.755057894836,13774.773745835178
7478,26192.667993827024,10156.923964495923
7479,27051.516134945592,20875.10019634739
7480,40809.81606911533,82569.23538874155
7481,13036.842290666687,20416.530763155308
7482,13589640.944366537,2926686.5633278186
7483,14209.3266985872,16259.885542969354
7484,9984.945960114448,22453.61065381804
7485,21770.835773794646,19313.75432251566
7486,181502.26482885494,106107.47454056497
7487,4022.9323580049168,8580.917064882915
7488,5824.3169300363115,6471.309072761987
7489,135476.3293068228,120589.76023711737
7490,454546.15926766954,207191.98261758778
7491,11761.709848426412,12244.051430681051
7492,9434.955748693545,7784.965660997835
7493,3016.9045783547026,9263.737195060341
7494,7161.842855933166,8169.92770636517
7495,125041.42149059355,51520.41912046555
7496,1354.6240139275633,2203.3012995948766
7497,13136.341135407285,17688.200222017567
7498,298644.039849126,68483.17565603173
7499,64526.20536516987,37575.40843397919
7500,9380.51630276636,5227.40014652393
7501,42748.11189445057,90582.23174624253
7502,29927.89213035291,37001.30677629387
7503,133179.5941230911,65266.69812741618
7504,7417.928249034923,18544.203756156767
7505,464954.73295396526,214232.21165498465
7506,119834.18759689097,49689.70313649325
7507,72827.71338236195,194053.67076608466
7508,1592.4321236702463,5471.402988135206
7509,5264.632581658901,17716.39552384959
7510,1691.5594640750826,3917.54351650064
7511,583017.821483285,138344.1257325902
7512,1645.230956851862,6826.683491904554
7513,301122.05361773964,201799.15492847955
7514,1814462.178608038,426383.066720734
7515,240680.4376879797,29351.123748467347
7516,101092.0601919502,27663.058138065626
7517,28984.905381060482,27662.21651899134
7518,105374.34778795393,39313.76441394843
7519,32070.3992083774,56813.16618787616
7520,183396.44425838624,190443.09156265119
7521,272.73458796350354,253.66110324838974
7522,408656.29997530644,263482.1131910268
7523,26370.728905033484,37671.244869157774
7524,1011.7409983942874,1396.519481188932
7525,58471.9749791446,39162.86572837079
7526,2003937.040395432,120300.41881963753
7527,146133.84359062676,46192.56323321679
7528,172541.21954033608,197073.57489373232
7529,3040771.201389698,1734590.5408000215
7530,169256.09193525172,78634.22749994053
7531,98418.64447503188,37597.384588963454
7532,85260.42936554035,135357.53018935444
7533,10103.811328806434,18543.371323040734
7534,1658.0177403175785,2022.6806116837222
7535,4000.7191989672574,1697.6188660662526
7536,398206.5611284545,203091.18849169594
7537,123975.61001231529,57603.794729086345
7538,14159.204632758674,22593.999411105255
7539,3927.3714431058484,16774.791912085464
7540,58881.869142648284,18215.33706570184
7541,7973.977942707121,10257.814647218464
7542,78249.4409225129,240472.37543818358
7543,17415.866827903268,94048.7030413115
7544,39184.61544873407,54636.150552437684
7545,113424.51708135972,51280.34719909426
7546,6491.88943148456,8372.83775807253
7547,122889.55250339604,16522.55276638303
7548,20295.32620004902,14119.021554165232
7549,150882.29627364513,70130.15917593491
7550,2246.211031917188,16303.460016776597
7551,91242.17776126867,91620.28656477346
7552,82170.49308689109,42407.24515140305
7553,40471.64837723453,43198.34467622472
7554,42315.212842255234,125029.06199849735
7555,192024.87618706722,198442.05086972445
7556,1004.5001282830012,3072.5420284313864
7557,18787.008696382585,52601.71628168784
7558,70967.15078464051,37007.83652536853
7559,15833.104680180055,14524.875957101072
7560,9712.014614264282,10761.445420255075
7561,12899.152256435676,8044.687018304755
7562,40431.49472712387,55633.25850667718
7563,19524.438689617204,26271.5681502701
7564,389583.6392255639,120297.00799583565
7565,1371.2174223428005,2586.1039588082385
7566,11410.272260929134,59203.01535737536
7567,3148144.4270126047,302391.9173685186
7568,361533.59480412974,209629.19915123048
7569,14488.758742129425,35526.58688733472
7570,73318.24706544814,48019.17620164256
7571,9858.832922303984,15760.856914286227
7572,1017.2748200772248,1679.1924601897244
7573,63087.79237625697,20284.3782044595
7574,83316.17504920588,130521.78148681771
7575,34714.623546506955,39927.91018613831
7576,3854.6112115350265,12632.585817700967
7577,146610.49963919123,184238.54898747455
7578,39048.430726597224,102030.414379904
7579,441916.0278605906,14442.738246618499
7580,3734.665171398391,7058.799355752447
7581,6233.131188707345,4704.400799128009
7582,3255.076814281614,4668.2116520191885
7583,1175.441821383827,2546.8990472705505
7584,248755.8935644526,196773.75657229405
7585,11612.685190726877,44638.4710368473
7586,1037.7517184360975,3489.0045674573594
7587,1298688.6614301,589619.4616217369
7588,229599.99751882098,57404.22868985645
7589,750398.8427912237,124460.47489082259
7590,124940.61437862256,46346.800394208505
7591,479605.18907124817,681688.2933798484
7592,269960.77183310525,75363.41690243184
7593,3973.0503114467483,6590.889807633706
7594,9524.310858479603,6480.015837540739
7595,1210.925798892558,5082.615759742775
7596,1037320.2959696773,350652.8798695604
7597,23447.64498409272,7055.073142426404
7598,309001.3916744332,247364.49937469192
7599,58566.21038163428,16003.369965047897
7600,3617.6087319966064,2417.9843237570954
7601,90007.30982529321,62589.16497141511
7602,50975.43992412863,83338.33723431002
7603,197937.31692605428,100914.05222889662
7604,15373.195623838885,23592.590088666755
7605,555037.9577392123,206551.90832672507
7606,23135.10484475485,22395.972177278712
7607,64059.87440187366,158345.60429681183
7608,39526.23034665376,49128.794132248964
7609,815706.9333229605,359749.72533826093
7610,1903378.271884462,241843.08263994884
7611,54146.57929759105,31360.297378211417
7612,148888.1267088884,90295.66274493636
7613,32955.89017317942,111477.25333983297
7614,108925.75534361252,20327.557862980102
7615,49431.060111634346,91957.11475885233
7616,52297.691632578215,18628.657540286702
7617,319268.96299722267,573409.073226908
7618,33752.86242283485,61727.451965822795
7619,516796.48621800006,281630.24491057877
7620,21409.450169387223,29255.446989217864
7621,256676.92035068353,153126.9868952137
7622,651417.4709497155,82771.01913243766
7623,28608.01511149652,36194.6834493644
7624,2619.340683606614,11979.96817968632
7625,350426.87609838793,90806.10116735366
7626,8250.480236594021,13042.021290329878
7627,287276.64633867494,140080.92041382703
7628,12254.235721915233,6268.1663929905735
7629,42089.31589773712,97400.12912048676
7630,37192.820677498596,106014.564257748
7631,1864.2602689302746,9295.711833193378
7632,823595.6300896269,423799.06035897974
7633,46676.73099747267,22630.133281728115
7634,11854.382341500946,16001.85832604347
7635,241151.56734434864,55953.708600000486
7636,119077.48384867074,123439.2346386479
7637,371449.1696559186,87914.13794950258
7638,216977.61678429155,68832.79635546387
7639,11892.844547182658,5626.650226628917
7640,2168096.6770517933,221554.8045048076
7641,41451.37581273801,92659.62462074842
7642,21692.834539291187,18393.747844431564
7643,16257.790821644867,47675.75238975077
7644,2154774.4508423386,317137.2471349717
7645,217172.45122605778,208094.37379977634
7646,152757.86297413832,184729.2662901769
7647,24755.889367884593,35393.95682760191
7648,10132.093371556863,37237.27915557976
7649,177249.225204896,198055.64421842233
7650,63551.17084533572,51875.55232529581
7651,335966.5885361008,526611.4461927987
7652,298551.3161862041,68659.21514494972
7653,25058.15562445347,31728.423490538953
7654,329284.74989925395,65266.926533867336
7655,4706.180037061469,6580.787893706464
7656,699903.5348919458,737068.0745244905
7657,1221777.6282106491,459160.10094566015
7658,185675.2281706308,148150.28067598827
7659,37920.94412488076,41887.78524897829
7660,2584.2965809542115,4212.607730148161
7661,33220.783866613165,29167.415435902287
7662,50578.79245855765,51091.8828534002
7663,334594.0941202994,543437.0758305998
7664,94896.35610391281,111000.2321191515
7665,63861.26927666933,36762.83124149585
7666,1226.5872854452036,1951.0536303392219
7667,62132.30299250052,65539.6774151877
7668,6758.929054827866,11815.621537389785
7669,1017799.4417290566,673795.1738579661
7670,14448.396230582866,4417.139095369943
7671,418948.5724415409,122644.6189312034
7672,5246.376958366125,16103.82450148689
7673,156996.45898276768,161447.93593872295
7674,459448.56481295684,131873.85780428158
7675,21266.471623923135,22185.167727038963
7676,3871.933873319724,7182.578079441344
7677,23303.366720270085,27142.640331103023
7678,41084.1248407081,23492.75189947334
7679,39314.291061733755,34535.5484350742
7680,69250.3866744118,10520.139656691035
7681,9097612.657682914,1883629.5155721097
7682,323100.3304280486,47799.874928206795
7683,106738.39465806143,87897.10605981402
7684,92032.41425742826,58549.29012370153
7685,9715.348198751386,56250.72607183793
7686,25730.100128816146,7674.394833032913
7687,1417.3091422424561,894.7060790936087
7688,11149.945320653622,21221.758259870712
7689,12739.276121572075,44099.59083859555
7690,1531517.7271848344,640351.3838186711
7691,311237.5399341679,142136.72305675535
7692,16411.42214157053,26023.406632416096
7693,19147.775186799376,108668.21029644014
7694,15001.820405926119,13239.002109250607
7695,21888.555280707653,21848.674868815866
7696,22950.40655718749,24733.142294978898
7697,70149.7361182288,44898.344595996496
7698,258082.607412548,266157.7870390308
7699,183181.92253437426,72339.80772394896
7700,421.09199713981866,1072.2885463163243
7701,42459.13769601245,36071.19452990296
7702,19671.779419691615,23527.318158898404
7703,7567.578052018004,11374.531073366923
7704,678207.9696860772,174910.64372005322
7705,294049.32934617804,344193.09377758455
7706,4745.183467163278,3446.789645686184
7707,1694779.8378873905,204717.35883694043
7708,112573.58955006962,106304.43477319482
7709,36973.079509157564,302477.41636214027
7710,35057.79893452043,77151.67196879663
7711,12862.799575533178,50270.47008419774
7712,5661408.944322772,790885.5750122041
7713,12383.710154948953,5523.5752545761825
7714,441415.5808815526,251158.19348892148
7715,26690.502688523615,16769.545575144846
7716,84689.56869965052,18453.518118912954
7717,204389.79422368135,63594.260877419125
7718,154195.04042823924,39514.8952624441
7719,222314.98791126712,122093.65659554522
7720,573222.9911478201,100410.59452726049
7721,3192.5799095361604,4716.3389943465345
7722,339771.7248128577,73004.64593990699
7723,494556.17175460677,230569.46248335406
7724,1900.467922227883,3290.856220132705
7725,77843.85408296378,45698.09160109303
7726,893934.3998229669,280031.0372890548
7727,128808.45335476988,93941.36578441353
7728,65138.8409796924,97900.19888855805
7729,1586.1041441524421,2073.4848222317437
7730,262882.95878289035,132667.68039472747
7731,15773.832791474819,13426.296250828525
7732,482152.2834860787,261109.52839272417
7733,54486.1149787051,61778.687366015656
7734,5548.6671918517495,5667.937083299617
7735,361.4573824104955,1363.2911468674731
7736,9794.08388829381,18000.256122867933
7737,798981.3920867989,123292.55723027313
7738,16214.263740511667,21392.799783324303
7739,4152.639648275549,4187.961499757217
7740,8191.781162325935,13239.227192646682
7741,483345.5604655736,406214.27742473
7742,62533.82109937135,33043.46714202755
7743,238191.83240605058,100079.86872892464
7744,352544.593953777,55407.0419643472
7745,51012.669475987386,53896.80088070349
7746,422280.3251918691,107318.68370468316
7747,47095.043060747965,32903.89971146428
7748,138041.69808182828,208636.9638228384
7749,58671.57634299781,33533.8918955626
7750,39690.75470228662,16065.646417163129
7751,11902.396685081803,11942.384062230185
7752,86921.58631091821,50947.02691210784
7753,1489446.9844017613,532538.2650938254
7754,5629.693782931984,23509.21166819869
7755,23153.398373292755,35035.401076722555
7756,10668.97918402593,16982.51456934929
7757,15122.410645668106,9945.850455514583
7758,3867.8847164728168,2742.8052548112646
7759,3051.434014717843,9649.48056731847
7760,47782.45626489978,54614.958401990145
7761,47100.88602633858,86540.02932607848
7762,41561.96517646804,44006.04595059144
7763,1533786.5584880274,1601462.5821393027
7764,42175.960830247874,31632.90442295033
7765,85184.18777112417,34034.806144301205
7766,2167.9585341033385,3556.2104545729085
7767,1002.4013710306045,3191.260930631647
7768,1042.2419680217624,1622.700769755918
7769,8508.649850910086,18445.81078088685
7770,34540.86855135078,14940.951645649671
7771,13429.308850764515,12525.35389100843
7772,5669.917982726784,5699.846552040438
7773,86932.89293902255,38725.71103405006
7774,107898.47495092938,24607.449241444385
7775,91512.14641679572,282878.24987032637
7776,9491.247723265837,11388.597854454943
7777,136057.08214347492,180274.3102954364
7778,258101.57917244476,233554.51165405803
7779,33778.31660747293,49581.38073898142
7780,2021.5642230608385,714.791870645732
7781,2856200.933339593,403250.76216365135
7782,34944.30489520703,55701.14372051473
7783,2367.9812840885284,4914.764546434402
7784,110142.88746703978,116966.50811893864
7785,564049.0269985654,725615.1809485118
7786,611490.907908071,635245.6596145164
7787,1308285.5089185764,245382.1590538383
7788,68459.43680901921,22515.610489563485
7789,8136.034980876773,13934.67675994184
7790,520.0882755017898,2234.2678446232103
7791,169708.96189617657,99720.07369714546
7792,17431.873956285417,13537.843669334414
7793,4570.772406659283,9947.483004897713
7794,569117.9902047791,93595.48624429671
7795,50003.03912551641,21419.358889978572
7796,33303.567679430955,48152.14391066535
7797,3805.51447491051,2238.4601612669744
7798,112071.12171576344,94500.74433258841
7799,1538.1560756760787,2336.5893258664087
7800,208722.2073844968,130538.61029214623
7801,1126891.9029385017,826210.172795316
7802,38197.96729298578,75398.57776046656
7803,5678.046126596785,5138.413893375045
7804,75391.84612096097,75650.78075162668
7805,2196880.889542575,279056.6313180659
7806,266594.17227391823,23360.941459216232
7807,31124.711442034506,24793.322155657468
7808,24117.412918766866,36667.236813295145
7809,18443.070148234896,14336.884422692905
7810,170476.92183255852,154552.57953654215
7811,413349.06675413,112116.77970706826
7812,11346.868367874951,8597.287649106107
7813,334439.3285303285,478583.7463064787
7814,29361.78164814404,14925.723577232899
7815,76417.12397160774,38298.53856636955
7816,20864.560533999207,19174.20852319336
7817,464966.27488325065,234003.82607352297
7818,321854.7212635729,473551.6819887212
7819,126.55215170578198,442.89131431669375
7820,71976.08199617955,136079.85057361046
7821,1359.6877028720887,1389.9228244377452
7822,747988.8220618239,70274.6664361891
7823,5054.434640579309,6418.706295914234
7824,250929.76413896648,177502.81823430397
7825,4532.476259832273,17136.67363855994
7826,312646.59009836294,165338.74136641406
7827,35336.07358909688,22603.442302601405
7828,25412.72313816702,47948.22627346666
7829,156935.61835147845,88717.83646007552
7830,24404.905720826526,34169.49177167224
7831,433271.5307191493,77957.11966580014
7832,7036.294796892431,30106.7365305147
7833,103252.84827519374,103367.0256535253
7834,33299.533147673166,75116.73763190817
7835,187628.73002461204,69483.66231967631
7836,15282.370182696957,28892.802882082757
7837,92963.46944079408,339933.9200097764
7838,200384.60766421878,73941.45436792931
7839,89423.68867827453,63855.89867410497
7840,1705.2410719969303,3843.893148483575
7841,34521.96204271118,34994.42536499239
7842,11790.2555508129,18769.993622629918
7843,15911.204867617773,18409.092264057585
7844,42570.78044522956,18167.152813548288
7845,630285.498967199,1848739.1744186808
