game_id,season,home_win,model,pred_prob
f8a83d8b-9a18-40b1-a3b1-847420d9b498,2020,0,logreg_no_elo,0.35638230127529885
edea3b93-949e-4544-b14a-0f9a7dab6c11,2020,0,logreg_no_elo,0.18046602254547797
866092cf-d262-4040-89a7-eb5996f1f4fa,2020,0,logreg_no_elo,9.736392450381134e-10
73613e58-9a1a-489d-9905-44cc2efdec7c,2020,0,logreg_no_elo,0.7800228080666528
b8e0c658-44b1-423e-a6a4-a0a356182ad0,2020,1,logreg_no_elo,2.068708029097002e-10
69236333-c7ed-4309-88e2-a92bf42928dc,2020,1,logreg_no_elo,0.5878983485737224
918c1ed4-4181-4f65-9616-a04070617dec,2020,0,logreg_no_elo,0.9974469953831894
a2d3ff5c-e030-4f5c-8f7f-da21e557f9f1,2020,0,logreg_no_elo,0.9999387691316551
1c57b5e6-cbe1-46d6-ab96-0cfd96d3668b,2020,1,logreg_no_elo,0.9998987223385094
d1527841-44c0-42f7-b4cc-2ff7f68656fc,2020,1,logreg_no_elo,0.7095302776682589
926ff715-7021-4c85-a2c3-9dcbd0903385,2020,1,logreg_no_elo,0.9999939710132859
db737ea7-10ba-498d-b4d1-cb09c34011b2,2020,1,logreg_no_elo,0.49481743561185776
4a7486be-e045-4624-a0db-743b8f6f0171,2020,0,logreg_no_elo,0.40417930872273755
8b7a46bb-ff02-44a7-b411-64cb19ec2af4,2020,0,logreg_no_elo,0.9997763563589966
27acc60b-73de-4e95-9cd2-36e15e4591f3,2020,1,logreg_no_elo,0.5266180022575923
80219b72-1426-447f-9cde-c7f732e44dca,2020,0,logreg_no_elo,0.27243934378667106
9e771969-e59e-493b-89a6-b3e1797741ca,2020,0,logreg_no_elo,0.169221474208522
d55cb7db-4190-4577-aad6-b6c617e2791e,2020,1,logreg_no_elo,0.7598721112725025
e5323808-6daf-4c33-be14-b04c3f8a62a8,2020,0,xgb_no_elo,0.3987772464752197
2f816fa8-bd98-491a-91d1-5d090be1826e,2020,0,xgb_no_elo,0.6189882159233093
