season_year,season_type,game_id,scheduled,status,side,team_id,opponent_id,player_id,player_name,played,active,starter,on_court,minutes,minutes_raw,not_playing_reason,not_playing_description,bronze_file
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,away,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d12ed996-e27a-4a93-bbd7-116c516efeab,Janelle Salaun,True,True,,True,27.366666666666667,27:22,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,away,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d3e817a8-9e72-44c2-a422-9d44a0b214d0,Kiah Stokes,True,True,True,False,24.083333333333332,24:05,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,away,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,f24ac568-77f4-4344-84a7-7fde145dda84,Tiffany Hayes,True,True,True,False,4.35,4:21,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,away,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,f496c982-68b4-4bdf-a96b-e1f696090be5,Miela Sowah,True,True,,True,2.6166666666666667,2:37,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,0add970b-86eb-4149-aac2-5a03664938bc,Zia Cooke,True,True,,True,22.5,22:30,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,155215e8-3e76-49cd-b00a-e0d9a124ec7f,Lexie Brown,True,True,,False,22.333333333333332,22:20,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,1ca0768c-fd19-41ec-b047-0df6312376c6,Grace Vanslooten,True,True,,False,7.3,7:18,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,29a8b1d2-db3b-4035-a635-9d559bc51a8a,Katie Lou Samuelson,,True,,False,0.0,00:00,DND - Injury/Illness,Right Knee,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,3f194c01-8933-4160-928b-93c416002d6f,Jade Melbourne,True,True,,False,17.466666666666665,17:28,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,43135c04-f4c8-490d-ad59-0eb2e9f2f6cf,Natisha Hiedeman,True,True,True,True,22.533333333333335,22:32,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,5a356464-d9e8-454a-9d3b-7c8825266243,Mackenzie Holmes,True,True,,False,11.15,11:09,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,776e2238-8340-4425-ab90-ba69e1bc7441,Stefanie Dolson,True,True,True,True,27.0,27:00,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,7ff950fc-3872-4d7c-84ce-db06ebe42123,Ezi Magbegor,,True,,False,0.0,00:00,DND - Injury/Illness,Right Foot,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,a27cebb1-287d-49b0-b023-179e2c37843f,Dominique Malonga,True,True,True,True,28.616666666666667,28:37,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,c68b8f7d-ba79-4e56-bb0f-fc44688e722c,Taina Mair,,True,,False,0.0,00:00,DND - Coaches Decision,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,e6959e8f-c586-4eae-bbc9-edd761e78321,Jordan Horston,True,True,True,False,15.366666666666667,15:22,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09T02:00:00+00:00,closed,home,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,fa9a0ec0-608d-497c-bb66-864691e4f5d0,Flau'jae Johnson,True,True,True,True,25.733333333333334,25:44,,,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,07bea9c1-80ca-47e0-9b19-26f1bbe8168f,Awak Kuier,True,True,,False,2.183333333333333,2:11,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,20b2fe63-ee47-4afb-bd2c-ec5abd646b7d,Aziaha James,True,True,,False,15.616666666666667,15:37,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,444bce18-54b4-4e5b-80f1-96f7ba6fe296,Jessica Shepard,True,True,True,True,32.083333333333336,32:05,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,50eab91c-a616-4b89-832e-e17ac12708a8,Odyssey Sims,True,True,True,True,25.85,25:51,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,6c1a6518-c745-45f4-b582-8d0d5d55fa11,Costanza Verona,,,,False,0.0,00:00,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,80c92207-2597-4132-a34c-3b467a1a81e1,Paige Bueckers,True,True,True,True,32.46666666666667,32:28,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,8366e375-3316-44e9-b160-201a5de295b5,Dulcy Fankam Mendjiadeu,,True,,False,0.0,00:00,DNP – Coach's Decision,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,88429de7-5dc4-471a-98cd-bc13b057db36,Maddy Siegrist,True,True,,False,17.733333333333334,17:44,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,96ebdfad-3ffa-4a02-9990-75977d7c94a1,Alanna Smith,True,True,True,True,19.766666666666666,19:46,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,9b155e10-fbf5-4e3d-bc35-a9929bf1a494,JJ Quinerly,,True,,False,0.0,00:00,DNP – Coach's Decision,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,b478ebc6-8b1f-4d39-9707-048d24a88c26,Alysha Clark,True,True,,False,4.183333333333334,4:11,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,b84a83b9-07b1-4115-b2ad-8cb69a96ef08,Arike Ogunbowale,True,True,True,True,28.55,28:33,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,bfe1fd30-eac0-4881-a23a-902c706e9ad1,Li Yueru,True,True,,False,4.05,4:03,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,away,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,f83b907a-387d-4fe1-b7d7-4d53d5da147c,Azzi Fudd,True,True,,False,17.516666666666666,17:31,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,02ffb4ab-3daf-45e2-b937-eda2c07e5f02,Raven Johnson,True,True,,False,11.633333333333333,11:38,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,206872ae-560b-4199-94f4-a44106b0baff,Monique Billings,,True,,False,0.0,00:00,DND - Injury/Illness,Ankle,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,2d21f497-2795-432d-b254-5ae9fbbd0096,Caitlin Clark,True,True,True,True,30.8,30:48,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,3762be5d-d392-4e3b-aea3-9c5e356c7486,Shatori Walker-Kimbrough,,True,,False,0.0,00:00,DNP – Coach's Decision,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,5219e39b-9341-4dfb-a43c-793723729162,Kelsey Mitchell,True,True,True,True,33.11666666666667,33:07,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,63dde7d8-0af8-4adb-a556-01e0d2395420,Aliyah Boston,True,True,True,True,26.15,26:09,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,6f20a6c1-04f6-4be2-b7a2-511ebe314525,Sophie Cunningham,True,True,True,True,25.5,25:30,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,8302ef7b-466b-42f0-bdae-d87d8d56154a,Myisha Hines-Allen,True,True,True,False,21.233333333333334,21:14,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,96f429a5-5b23-4edf-90b1-642d7f036118,Tyasha Harris,True,True,,False,4.45,4:27,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,a0cdf85a-daf1-4ba7-959c-b925de9d194f,Justine Pissott,,,,False,0.0,00:00,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,dc34b957-189f-4eb4-b7fc-0da87e271275,Lexie Hull,True,True,,True,14.916666666666666,14:55,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,e040354c-4d44-405c-a7ac-d4d2cf9062e8,Damiris Dantas,True,True,,False,13.166666666666666,13:10,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,1e37cd3d-41a4-417d-bd13-500d9267312e,2026-05-09T17:00:00+00:00,closed,home,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,ee3aab89-0042-4d41-b870-06a924e38c3e,Makayla Timpson,True,True,,False,19.033333333333335,19:02,,,game_summary__1e37cd3d-41a4-417d-bd13-500d9267312e__20260510T001536Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,2af57be3-fd5d-4375-bad1-89e30e6109ae,Marta Suarez,,,,False,0.0,00:00,Inactive - Coaches Decision,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,2d7cb487-2113-4eb6-b261-a9fbc45e88ad,Shay Ciezki,,,,False,0.0,00:00,Inactive - Coaches Decision,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,485e8571-a199-418e-a0aa-ad0afb37bd95,Kyara Linskens,True,True,,False,14.283333333333333,14:17,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,4e1ddd46-60f7-4307-a548-508c1ed6c136,Natasha Mack,True,True,True,False,25.283333333333335,25:17,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,6434f048-1c61-4a79-a990-73f51f46245e,Kahleah Copper,True,True,True,False,28.133333333333333,28:08,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,682d8e9d-7251-4f0c-b93d-f0e20f812eb4,Peyton Williams,True,True,,True,5.766666666666667,5:46,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,6901f47b-4a2f-4ee2-bb99-8b1ad5637198,Quionche Carter,True,True,,True,12.3,12:18,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,750b9212-d2d0-414d-929e-1c658dc13999,Kiana Williams,True,True,,True,20.85,20:51,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,82661dca-4121-4f2c-9918-7960ae068b83,Sami Whitcomb,,,,False,0.0,00:00,Inactive - Not With Team,Left Knee Arthroscopy,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,87a32879-a19b-4603-86ce-1c8b0e4484ad,Alyssa Thomas,True,True,True,False,26.35,26:21,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,b262f7f1-1c78-406c-86aa-7ad15122931f,DeWanna Bonner,True,True,True,False,21.733333333333334,21:44,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,b32a710e-06e9-4f21-b0f1-9a7190b630f7,Jovana Nogic,True,True,True,False,21.066666666666666,21:04,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,c5a8b4e2-06c3-423a-90c2-eacf2df7a605,Anneli Maley,True,True,,True,5.766666666666667,5:46,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,away,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,dca4f975-daf6-46b9-b8e1-29f36388248b,Noemie Brochant,True,True,,True,18.466666666666665,18:28,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,home,171b097d-01db-4ae8-9d56-035689402ec6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,Jewell Loyd,True,True,,False,23.983333333333334,23:59,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,home,171b097d-01db-4ae8-9d56-035689402ec6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,3112ab66-5995-4ed1-b460-2b0e5abc2dd1,Kierstan Bell,True,True,,True,19.0,19:00,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,home,171b097d-01db-4ae8-9d56-035689402ec6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,3c606b9a-c914-4e6f-ac4f-81b2600f7755,Dana Evans,,,,False,0.0,00:00,Inactive - Injury/Illness,Lower Left Leg,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,home,171b097d-01db-4ae8-9d56-035689402ec6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,433a5b0e-6b9c-448c-a8f7-33c5849bb6f1,Brianna Turner,True,True,,True,13.55,13:33,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,home,171b097d-01db-4ae8-9d56-035689402ec6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,4a97e708-71e5-4d58-b1e8-883adf027925,Cheyenne Parker-Tyus,True,True,,False,12.266666666666667,12:16,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,home,171b097d-01db-4ae8-9d56-035689402ec6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,4fa92d21-9f96-4bab-a9f8-f530a69287ee,Jackie Young,True,True,True,False,25.266666666666666,25:16,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,home,171b097d-01db-4ae8-9d56-035689402ec6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,6340b055-3c1b-427e-88d6-6f9cdd1fc925,A'ja Wilson,True,True,True,False,23.6,23:36,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,home,171b097d-01db-4ae8-9d56-035689402ec6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,63b305c4-1d47-4e3e-91ac-9a529fd4c851,Chennedy Carter,True,True,,True,19.366666666666667,19:22,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
2026,REG,6c13be8a-ab72-42d8-88d0-17889606673e,2026-05-09T19:30:00+00:00,closed,home,171b097d-01db-4ae8-9d56-035689402ec6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,732bf79f-1bfa-450c-ad04-015f7624765a,NaLyssa Smith,True,True,True,True,21.05,21:03,,,game_summary__6c13be8a-ab72-42d8-88d0-17889606673e__20260510T001537Z.json
