market_ticker,event_ticker,yes_sub_title,status,result,settlement_value_dollars,settlement_ts,close_time,expiration_value
KXWNBAGAME-25SEP05CHIIND-IND,KXWNBAGAME-25SEP05CHIIND,Indiana,finalized,yes,1.0,2025-09-06 02:01:28.647068+00:00,2025-09-06 01:56:28.056424+00:00,Indiana
KXWNBAGAME-25SEP05LAATL-ATL,KXWNBAGAME-25SEP05LAATL,Atlanta,finalized,yes,1.0,2025-09-06 01:37:59.647866+00:00,2025-09-06 01:32:59.572709+00:00,Atlanta
KXWNBAGAME-25SEP05LAATL-LA,KXWNBAGAME-25SEP05LAATL,Los Angeles,finalized,no,0.0,2025-09-06 01:37:59.647866+00:00,2025-09-06 01:32:59.572709+00:00,Atlanta
KXWNBAGAME-25SEP05NYSEA-NY,KXWNBAGAME-25SEP05NYSEA,New York,finalized,yes,1.0,2025-09-06 04:17:32.647419+00:00,2025-09-06 04:12:32.256634+00:00,New York
KXWNBAGAME-25SEP05NYSEA-SEA,KXWNBAGAME-25SEP05NYSEA,Seattle,finalized,no,0.0,2025-09-06 04:17:32.647419+00:00,2025-09-06 04:12:32.256634+00:00,New York
KXWNBAGAME-25SEP06MINGS-GS,KXWNBAGAME-25SEP06MINGS,Golden State,finalized,no,0.0,2025-09-07 03:21:35.258735+00:00,2025-09-07 03:16:35.670225+00:00,Minnesota
KXWNBAGAME-25SEP06MINGS-MIN,KXWNBAGAME-25SEP06MINGS,Minnesota,finalized,yes,1.0,2025-09-07 03:21:35.258735+00:00,2025-09-07 03:16:35.670225+00:00,Minnesota
KXWNBAGAME-25SEP06PHXCONN-CONN,KXWNBAGAME-25SEP06PHXCONN,Connecticut,finalized,yes,1.0,2025-09-06 19:41:20.250248+00:00,2025-09-06 19:35:42.265029+00:00,Connecticut
KXWNBAGAME-25SEP06PHXCONN-PHX,KXWNBAGAME-25SEP06PHXCONN,Phoenix,finalized,no,0.0,2025-09-06 19:41:20.250248+00:00,2025-09-06 19:35:42.265029+00:00,Connecticut
KXWNBAGAME-25SEP07CHILV-CHI,KXWNBAGAME-25SEP07CHILV,Chicago,finalized,no,0.0,2025-09-08 04:49:16.970272+00:00,2025-09-08 04:44:16.543524+00:00,Las Vegas
KXWNBAGAME-25SEP07CHILV-LV,KXWNBAGAME-25SEP07CHILV,Las Vegas,finalized,yes,1.0,2025-09-08 04:49:16.970272+00:00,2025-09-08 04:44:16.543524+00:00,Las Vegas
KXWNBAGAME-25SEP07DALLA-DAL,KXWNBAGAME-25SEP07DALLA,Dallas,finalized,no,0.0,2025-09-08 01:56:36.970578+00:00,2025-09-08 01:51:36.548780+00:00,Los Angeles
KXWNBAGAME-25SEP07DALLA-LA,KXWNBAGAME-25SEP07DALLA,Los Angeles,finalized,yes,1.0,2025-09-08 01:56:36.970578+00:00,2025-09-08 01:51:36.548780+00:00,Los Angeles
KXWNBAGAME-25SEP07INDWSH-IND,KXWNBAGAME-25SEP07INDWSH,Indiana,finalized,yes,1.0,2025-09-07 23:14:54.770936+00:00,2025-09-07 23:08:34.752913+00:00,Indiana
KXWNBAGAME-25SEP07INDWSH-WSH,KXWNBAGAME-25SEP07INDWSH,Washington,finalized,no,0.0,2025-09-07 23:14:54.770936+00:00,2025-09-07 23:08:34.752913+00:00,Indiana
KXWNBAGAME-25SEP08CONNATL-ATL,KXWNBAGAME-25SEP08CONNATL,Atlanta,finalized,yes,1.0,2025-09-09 01:57:16.581893+00:00,2025-09-09 01:32:25.961158+00:00,Atlanta
KXWNBAGAME-25SEP08CONNATL-CONN,KXWNBAGAME-25SEP08CONNATL,Connecticut,finalized,no,0.0,2025-09-09 01:57:16.581893+00:00,2025-09-09 01:32:25.961158+00:00,Atlanta
KXWNBAGAME-25SEP09CHILV-CHI,KXWNBAGAME-25SEP09CHILV,Chicago,finalized,no,0.0,2025-09-10 04:11:06.768217+00:00,2025-09-10 04:06:06.464551+00:00,Las Vegas
KXWNBAGAME-25SEP09CHILV-LV,KXWNBAGAME-25SEP09CHILV,Las Vegas,finalized,yes,1.0,2025-09-10 04:11:06.768217+00:00,2025-09-10 04:06:06.464551+00:00,Las Vegas
KXWNBAGAME-25SEP09GSSEA-GS,KXWNBAGAME-25SEP09GSSEA,Golden State,finalized,no,0.0,2025-09-10 04:17:18.568756+00:00,2025-09-10 04:12:15.444140+00:00,Seattle
KXWNBAGAME-25SEP09GSSEA-SEA,KXWNBAGAME-25SEP09GSSEA,Seattle,finalized,yes,1.0,2025-09-10 04:17:18.568756+00:00,2025-09-10 04:12:15.444140+00:00,Seattle
KXWNBAGAME-25SEP09LAPHX-LA,KXWNBAGAME-25SEP09LAPHX,Los Angeles,finalized,yes,1.0,2025-09-10 04:17:14.768105+00:00,2025-09-10 04:12:14.341258+00:00,Los Angeles
KXWNBAGAME-25SEP09LAPHX-PHX,KXWNBAGAME-25SEP09LAPHX,Phoenix,finalized,no,0.0,2025-09-10 04:17:14.768105+00:00,2025-09-10 04:12:14.341258+00:00,Los Angeles
KXWNBAGAME-25SEP09MININD-IND,KXWNBAGAME-25SEP09MININD,Indiana,finalized,yes,1.0,2025-09-10 01:43:53.770749+00:00,2025-09-10 01:38:53.580132+00:00,Indiana
KXWNBAGAME-25SEP09MININD-MIN,KXWNBAGAME-25SEP09MININD,Minnesota,finalized,no,0.0,2025-09-10 01:43:53.770749+00:00,2025-09-10 01:38:53.580132+00:00,Indiana
KXWNBAGAME-25SEP09WSHNY-NY,KXWNBAGAME-25SEP09WSHNY,New York,finalized,yes,1.0,2025-09-10 01:09:45.781205+00:00,2025-09-10 01:04:45.636754+00:00,New York
KXWNBAGAME-25SEP09WSHNY-WSH,KXWNBAGAME-25SEP09WSHNY,Washington,finalized,no,0.0,2025-09-10 01:09:45.781205+00:00,2025-09-10 01:04:45.636754+00:00,New York
KXWNBAGAME-25SEP10ATLCONN-ATL,KXWNBAGAME-25SEP10ATLCONN,Atlanta,finalized,yes,1.0,2025-09-11 01:13:12.779150+00:00,2025-09-11 01:08:11.961951+00:00,Atlanta
KXWNBAGAME-25SEP10ATLCONN-CONN,KXWNBAGAME-25SEP10ATLCONN,Connecticut,finalized,no,0.0,2025-09-11 01:13:12.779150+00:00,2025-09-11 01:08:11.961951+00:00,Atlanta
KXWNBAGAME-25SEP11GSMIN-GS,KXWNBAGAME-25SEP11GSMIN,Golden State,finalized,no,0.0,2025-09-12 02:15:36.001057+00:00,2025-09-12 02:10:35.233690+00:00,Minnesota
KXWNBAGAME-25SEP11GSMIN-MIN,KXWNBAGAME-25SEP11GSMIN,Minnesota,finalized,yes,1.0,2025-09-12 02:15:36.001057+00:00,2025-09-12 02:10:35.233690+00:00,Minnesota
KXWNBAGAME-25SEP11LVLA-LA,KXWNBAGAME-25SEP11LVLA,Los Angeles,finalized,no,0.0,2025-09-12 04:03:28.010285+00:00,2025-09-12 03:58:27.175225+00:00,Las Vegas
KXWNBAGAME-25SEP11LVLA-LV,KXWNBAGAME-25SEP11LVLA,Las Vegas,finalized,yes,1.0,2025-09-12 04:03:28.010285+00:00,2025-09-12 03:58:27.175225+00:00,Las Vegas
KXWNBAGAME-25SEP11NYCHI-CHI,KXWNBAGAME-25SEP11NYCHI,Chicago,finalized,no,0.0,2025-09-12 02:03:19.414418+00:00,2025-09-12 01:58:18.975894+00:00,New York
KXWNBAGAME-25SEP11NYCHI-NY,KXWNBAGAME-25SEP11NYCHI,New York,finalized,yes,1.0,2025-09-12 02:03:19.414418+00:00,2025-09-12 01:58:18.975894+00:00,New York
KXWNBAGAME-25SEP11PHXDAL-DAL,KXWNBAGAME-25SEP11PHXDAL,Dallas,finalized,yes,1.0,2025-09-12 02:14:10.210321+00:00,2025-09-12 02:09:09.121853+00:00,Dallas
KXWNBAGAME-25SEP11PHXDAL-PHX,KXWNBAGAME-25SEP11PHXDAL,Phoenix,finalized,no,0.0,2025-09-12 02:14:10.210321+00:00,2025-09-12 02:09:09.121853+00:00,Dallas
KXWNBAGAME-25SEP14GSVMIN-GSV,KXWNBAGAME-25SEP14GSVMIN,Golden State,finalized,no,0.0,2025-09-15 02:29:51.811445+00:00,2025-09-15 02:24:47.948105+00:00,Minnesota
KXWNBAGAME-25SEP14GSVMIN-MIN,KXWNBAGAME-25SEP14GSVMIN,Minnesota,finalized,yes,1.0,2025-09-15 02:29:51.811445+00:00,2025-09-15 02:24:47.948105+00:00,Minnesota
KXWNBAGAME-25SEP14INDATL-ATL,KXWNBAGAME-25SEP14INDATL,Atlanta,finalized,yes,1.0,2025-09-15 02:38:20.821570+00:00,2025-09-15 02:33:17.433675+00:00,Atlanta
KXWNBAGAME-25SEP14INDATL-IND,KXWNBAGAME-25SEP14INDATL,Indiana,finalized,no,0.0,2025-09-15 02:38:20.821570+00:00,2025-09-15 02:33:17.433675+00:00,Atlanta
KXWNBAGAME-25SEP14NYLPHX-NYL,KXWNBAGAME-25SEP14NYLPHX,New York,finalized,yes,1.0,2025-09-15 02:40:19.832424+00:00,2025-09-15 02:35:15.928271+00:00,New York
KXWNBAGAME-25SEP14NYLPHX-PHX,KXWNBAGAME-25SEP14NYLPHX,Phoenix,finalized,no,0.0,2025-09-15 02:40:19.832424+00:00,2025-09-15 02:35:15.928271+00:00,New York
KXWNBAGAME-25SEP14SEALVA-LVA,KXWNBAGAME-25SEP14SEALVA,Las Vegas,finalized,yes,1.0,2025-09-15 04:17:21.811284+00:00,2025-09-15 04:12:18.814618+00:00,Las Vegas
KXWNBAGAME-25SEP14SEALVA-SEA,KXWNBAGAME-25SEP14SEALVA,Seattle,finalized,no,0.0,2025-09-15 04:17:21.811284+00:00,2025-09-15 04:12:18.814618+00:00,Las Vegas
KXWNBAGAME-25SEP16ATLIND-ATL,KXWNBAGAME-25SEP16ATLIND,Atlanta,finalized,no,0.0,2025-09-17 04:01:45.842068+00:00,2025-09-17 03:56:42.650938+00:00,Indiana
KXWNBAGAME-25SEP16ATLIND-IND,KXWNBAGAME-25SEP16ATLIND,Indiana,finalized,yes,1.0,2025-09-17 04:01:45.842068+00:00,2025-09-17 03:56:42.650938+00:00,Indiana
KXWNBAGAME-25SEP16LVSEA-LV,KXWNBAGAME-25SEP16LVSEA,Las Vegas,finalized,no,0.0,2025-09-17 04:01:05.822184+00:00,2025-09-17 03:56:01.983581+00:00,Seattle
KXWNBAGAME-25SEP16LVSEA-SEA,KXWNBAGAME-25SEP16LVSEA,Seattle,finalized,yes,1.0,2025-09-17 04:01:05.822184+00:00,2025-09-17 03:56:01.983581+00:00,Seattle
KXWNBAGAME-25SEP17MINGSV-GSV,KXWNBAGAME-25SEP17MINGSV,Golden State,finalized,no,0.0,2025-09-18 04:40:42.818104+00:00,2025-09-18 04:35:38.888703+00:00,Minnesota
KXWNBAGAME-25SEP17MINGSV-MIN,KXWNBAGAME-25SEP17MINGSV,Minnesota,finalized,yes,1.0,2025-09-18 04:40:42.818104+00:00,2025-09-18 04:35:38.888703+00:00,Minnesota
KXWNBAGAME-25SEP17PHXNYL-NYL,KXWNBAGAME-25SEP17PHXNYL,New York,finalized,no,0.0,2025-09-18 02:36:35.798339+00:00,2025-09-18 02:31:32.201661+00:00,Phoenix
KXWNBAGAME-25SEP17PHXNYL-PHX,KXWNBAGAME-25SEP17PHXNYL,Phoenix,finalized,yes,1.0,2025-09-18 02:36:35.798339+00:00,2025-09-18 02:31:32.201661+00:00,Phoenix
KXWNBAGAME-25SEP18INDATL-ATL,KXWNBAGAME-25SEP18INDATL,Atlanta,finalized,no,0.0,2025-09-19 02:08:48.366775+00:00,2025-09-19 02:03:45.311680+00:00,Indiana
KXWNBAGAME-25SEP18INDATL-IND,KXWNBAGAME-25SEP18INDATL,Indiana,finalized,yes,1.0,2025-09-19 02:08:48.366775+00:00,2025-09-19 02:03:45.311680+00:00,Indiana
KXWNBAGAME-25SEP18SEALV-LV,KXWNBAGAME-25SEP18SEALV,Las Vegas,finalized,yes,1.0,2025-09-19 04:17:12.572441+00:00,2025-09-19 04:12:09.666861+00:00,Las Vegas
KXWNBAGAME-25SEP18SEALV-SEA,KXWNBAGAME-25SEP18SEALV,Seattle,finalized,no,0.0,2025-09-19 04:17:12.572441+00:00,2025-09-19 04:12:09.666861+00:00,Las Vegas
KXWNBAGAME-25SEP19NYPHX-NY,KXWNBAGAME-25SEP19NYPHX,New York,finalized,no,0.0,2025-09-20 03:29:12.561198+00:00,2025-09-20 03:24:09.590092+00:00,Phoenix
KXWNBAGAME-25SEP19NYPHX-PHX,KXWNBAGAME-25SEP19NYPHX,Phoenix,finalized,yes,1.0,2025-09-20 03:29:12.561198+00:00,2025-09-20 03:24:09.590092+00:00,Phoenix
KXWNBAGAME-25SEP21INDLVA-IND,KXWNBAGAME-25SEP21INDLVA,Indiana,finalized,yes,1.0,2025-09-21 21:11:23.983223+00:00,2025-09-21 21:06:20.102865+00:00,Indiana
KXWNBAGAME-25SEP21INDLVA-LVA,KXWNBAGAME-25SEP21INDLVA,Las Vegas,finalized,no,0.0,2025-09-21 21:11:23.983223+00:00,2025-09-21 21:06:20.102865+00:00,Indiana
KXWNBAGAME-25SEP21PHXMIN-MIN,KXWNBAGAME-25SEP21PHXMIN,Minnesota,finalized,yes,1.0,2025-09-21 23:46:04.768621+00:00,2025-09-21 23:41:01.502744+00:00,Minnesota
KXWNBAGAME-25SEP21PHXMIN-PHX,KXWNBAGAME-25SEP21PHXMIN,Phoenix,finalized,no,0.0,2025-09-21 23:46:04.768621+00:00,2025-09-21 23:41:01.502744+00:00,Minnesota
KXWNBAGAME-25SEP23INDLVA-IND,KXWNBAGAME-25SEP23INDLVA,Indiana,finalized,no,0.0,2025-09-24 03:47:32.834097+00:00,2025-09-24 03:42:32.332742+00:00,Las Vegas
KXWNBAGAME-25SEP23INDLVA-LVA,KXWNBAGAME-25SEP23INDLVA,Las Vegas,finalized,yes,1.0,2025-09-24 03:47:32.834097+00:00,2025-09-24 03:42:32.332742+00:00,Las Vegas
KXWNBAGAME-25SEP23PHXMIN-MIN,KXWNBAGAME-25SEP23PHXMIN,Minnesota,finalized,no,0.0,2025-09-24 02:10:01.043628+00:00,2025-09-24 02:04:59.986465+00:00,Phoenix
KXWNBAGAME-25SEP23PHXMIN-PHX,KXWNBAGAME-25SEP23PHXMIN,Phoenix,finalized,yes,1.0,2025-09-24 02:10:01.043628+00:00,2025-09-24 02:04:59.986465+00:00,Phoenix
KXWNBAGAME-25SEP26LVAIND-IND,KXWNBAGAME-25SEP26LVAIND,Indiana,finalized,no,0.0,2025-09-27 02:04:17.544475+00:00,2025-09-27 01:58:51.136334+00:00,Las Vegas
KXWNBAGAME-25SEP26LVAIND-LVA,KXWNBAGAME-25SEP26LVAIND,Las Vegas,finalized,yes,1.0,2025-09-27 02:04:17.544475+00:00,2025-09-27 01:58:51.136334+00:00,Las Vegas
KXWNBAGAME-25SEP26MINPHX-MIN,KXWNBAGAME-25SEP26MINPHX,Minnesota,finalized,no,0.0,2025-09-27 04:00:31.738152+00:00,2025-09-27 03:55:31.649348+00:00,Phoenix
KXWNBAGAME-25SEP26MINPHX-PHX,KXWNBAGAME-25SEP26MINPHX,Phoenix,finalized,yes,1.0,2025-09-27 04:00:31.738152+00:00,2025-09-27 03:55:31.649348+00:00,Phoenix
KXWNBAGAME-25SEP28LVAIND-IND,KXWNBAGAME-25SEP28LVAIND,Indiana,finalized,yes,1.0,2025-09-28 21:39:56.522309+00:00,2025-09-28 21:34:56.350847+00:00,Indiana
KXWNBAGAME-25SEP28LVAIND-LVA,KXWNBAGAME-25SEP28LVAIND,Las Vegas,finalized,no,0.0,2025-09-28 21:39:56.522309+00:00,2025-09-28 21:34:56.350847+00:00,Indiana
KXWNBAGAME-25SEP28MINPHX-MIN,KXWNBAGAME-25SEP28MINPHX,Minnesota,finalized,no,0.0,2025-09-29 02:24:01.568101+00:00,2025-09-29 02:19:00.935588+00:00,Phoenix
KXWNBAGAME-25SEP28MINPHX-PHX,KXWNBAGAME-25SEP28MINPHX,Phoenix,finalized,yes,1.0,2025-09-29 02:24:01.568101+00:00,2025-09-29 02:19:00.935588+00:00,Phoenix
KXWNBAGAME-25SEP30INDLVA-IND,KXWNBAGAME-25SEP30INDLVA,Indiana,finalized,no,0.0,2025-10-01 04:24:14.028332+00:00,2025-10-01 04:19:13.899060+00:00,Las Vegas
KXWNBAGAME-25SEP30INDLVA-LVA,KXWNBAGAME-25SEP30INDLVA,Las Vegas,finalized,yes,1.0,2025-10-01 04:24:14.028332+00:00,2025-10-01 04:19:13.899060+00:00,Las Vegas
